DIJ,FFR,LEW,MID1,MID2,MID3,MID4,MOR.SN,corMean,Gene,Gene1,Gene2
0.810714285714286,0.388235294117647,0.265934065934066,0.333333333333333,0.518181818181818,0.70989010989011,0.692857142857143,0.4,0.51489325625355,CERK:RTCA,RTCA,CERK
0.45,0.373529411764706,0.723076923076923,0.636363636363636,0.8,0.265934065934066,0.139285714285714,0.367826086956522,0.469501979797696,CERK:SPCS2,SPCS2,CERK
0.532142857142857,0.305882352941176,0.723076923076923,0.636363636363636,0.863636363636364,0.67032967032967,0.742857142857143,0.540869565217391,0.626894813945645,CERK:TBK1,TBK1,CERK
0.714285714285714,0.652941176470588,0.591208791208791,0.163636363636364,0.645454545454545,0.692307692307692,0.890080784372362,0.461739130434783,0.601456774771355,CERK:UBE4A,UBE4A,CERK
0.707142857142857,0.191176470588235,0.538461538461538,0.345454545454545,0.590909090909091,0.415384615384615,0.664285714285714,0.437391304347826,0.486275767071803,CNTN2:DHPS,DHPS,CNTN2
0.392857142857143,0.233995648337841,0.38021978021978,0.357575757575757,0.527272727272727,0.191208791208791,0.185714285714286,0.302608695652174,0.321431603604812,CNTN2:DPP3,DPP3,CNTN2
0.453571428571428,0.464705882352941,0.665934065934066,0.442424242424242,0.509090909090909,0.305494505494505,0.528571428571428,0.655652173913043,0.50318057954407,CPOX:NUP133,NUP133,CPOX
0.467857142857143,0.102941176470588,0.243956043956044,0.466666666666667,0.636363636363636,0.49010989010989,0.475,0.406086956521739,0.411122689118213,CPOX:PEX13,PEX13,CPOX
0.217857142857143,0.355882352941176,0.327472527472527,0.175757575757576,0.754545454545455,0.749450549450549,0.717857142857143,0.531304347826087,0.478765886713457,CPOX:UBA3,UBA3,CPOX
0.289285714285714,0.805882352941176,0.450549450549451,0.442424242424242,0.854545454545455,0.428571428571429,0.453571428571428,0.340869565217391,0.508212454638286,CSDE1:PCNA,PCNA,CSDE1
0.517857142857143,0.585294117647059,0.538461538461538,0.272727272727273,0.481818181818182,0.389010989010989,0.803571428571428,0.273913043478261,0.482831714321484,DCUN1D1:NRBF2,NRBF2,DCUN1D1
0.235714285714286,0.388235294117647,0.186813186813187,0.103030303030303,0.590909090909091,0.617582417582418,0.446428571428571,0.193913043478261,0.345328274134221,DCUN1D1:NUP88,NUP88,DCUN1D1
0.303571428571428,0.314705882352941,0.169230769230769,0.139393939393939,0.681818181818182,0.63956043956044,0.655918191700378,0.108695652173913,0.376611810600249,DCUN1D1:TSPAN6,TSPAN6,DCUN1D1
0.639285714285714,0.573529411764706,0.626373626373626,0.393939393939394,0.772727272727273,0.793406593406593,0.835714285714286,0.206086956521739,0.605132906841666,DDX1:ADSL,ADSL,DDX1
0.766756338344866,0.635761761521681,0.314285714285714,0.842424242424242,0.627272727272727,0.824175824175824,0.793566000524756,0.261739130434783,0.633247717373074,DNAJA3:UBE4A,UBE4A,DNAJA3
0.235714285714286,0.594117647058824,0.265934065934066,0.224242424242424,0.490909090909091,0.740659340659341,0.5,0.362608695652174,0.426773193771276,DNAJC12:RAB33A,RAB33A,DNAJC12
0.614285714285714,0.120588235294118,0.261538461538461,0.503030303030303,0.8,0.248351648351648,0.689285714285714,0.11306806094644,0.41876851721655,DOK5:AP1G1,AP1G1,DOK5
0.503571428571428,0.308823529411765,0.789010989010989,0.527272727272727,0.6,0.424175824175824,0.243074270431006,0.496521739130435,0.486556313500522,DOK5:KARS,KARS,DOK5
0.189285714285714,0.355882352941176,0.498901098901099,0.224242424242424,0.436363636363636,0.6,0.230563094747058,0.353043478260869,0.361035224967747,DOK5:RBBP7,RBBP7,DOK5
0.253571428571429,0.267647058823529,0.586813186813187,0.575757575757576,0.681818181818182,0.507692307692308,0.207142857142857,0.373043478260869,0.431685759359992,DOK5:RBM23,RBM23,DOK5
0.3,0.655882352941176,0.96043956043956,0.587878787878788,0.881818181818182,0.723076923076923,0.8,0.701739130434783,0.701354367073676,DPM1:ENOPH1,ENOPH1,DPM1
0.132142857142857,0.467647058823529,0.16043956043956,0.406060606060606,0.472727272727273,0.903296703296703,0.563002905777699,0.54,0.455664620533528,DYNLT3:TMEM14B,TMEM14B,DYNLT3
0.228571428571429,0.264705882352941,0.186813186813187,0.721212121212121,0.336363636363636,0.696703296703297,0.75,0.660869565217391,0.48065488965425,E2F1:SLC25A10,SLC25A10,E2F1
0.382142857142857,0.370588235294118,0.459340659340659,0.515151515151515,0.318181818181818,0.485714285714286,0.521428571428571,0.1778647574119,0.403801587458215,EEF1A1:KAT2B,KAT2B,EEF1A1
0.353571428571428,0.123529411764706,0.402197802197802,0.296969696969697,0.681818181818182,0.164835164835165,0.228571428571429,0.120869565217391,0.296545334993225,EFHD1:ABCD3,ABCD3,EFHD1
0.110813270343547,0.183958843032894,0.652747252747253,0.36969696969697,0.372727272727273,0.16043956043956,0.757142857142857,0.301739130434783,0.363658144570642,EFNA4:CLSPN,CLSPN,EFNA4
0.29848090560278,0.447387906255998,0.551648351648352,0.466666666666667,0.3,0.195604395604396,0.789285714285714,0.718260869565217,0.470916851203641,EFNA4:RARA,RARA,EFNA4
0.210902675815138,0.125092013262368,0.41978021978022,0.515151515151515,0.482916970432897,0.454945054945055,0.25,0.429658631596473,0.361055885122958,EFNA4:WDR4,WDR4,EFNA4
0.435714285714286,0.114705882352941,0.217582417582418,0.418181818181818,0.445454545454545,0.643956043956044,0.782142857142857,0.708695652173913,0.470804187819853,ELK3:SLFN12,SLFN12,ELK3
0.478571428571428,0.379411764705882,0.27032967032967,0.83030303030303,0.645454545454545,0.802197802197802,0.714285714285714,0.24695652173913,0.5459388096984,ETV6:UBTD1,UBTD1,ETV6
0.267857142857143,0.341176470588235,0.164835164835165,0.163636363636364,0.100456621004566,0.472527472527473,0.392857142857143,0.204347826086957,0.263461775549131,FLNC:BMPR1B,BMPR1B,FLNC
0.160714285714286,0.126470588235294,0.221978021978022,0.127272727272727,0.478361149957115,0.437362637362637,0.389285714285714,0.107849535056605,0.2561618324828,FLNC:MCAM,MCAM,FLNC
0.310714285714286,0.261764705882353,0.173626373626374,0.745454545454545,0.337130715207872,0.608791208791209,0.375,0.322608695652174,0.391886316291102,FLNC:PRRC2A,PRRC2A,FLNC
0.567857142857143,0.417647058823529,0.23956043956044,0.842424242424242,0.345454545454545,0.221978021978022,0.710714285714286,0.613913043478261,0.494943597536309,FXR2:ECSIT,ECSIT,FXR2
0.317857142857143,0.626470588235294,0.415384615384615,0.76969696969697,0.354545454545455,0.156043956043956,0.232142857142857,0.362252672186095,0.404299282011548,FXR2:NTHL1,NTHL1,FXR2
0.478571428571428,0.35,0.248351648351648,0.454545454545455,0.263636363636364,0.516483516483516,0.339285714285714,0.412173913043478,0.3828810048647,GABARAPL2:ABCD3,ABCD3,GABARAPL2
0.478571428571428,0.611764705882353,0.6,0.927272727272727,0.263636363636364,0.854945054945055,0.620196851761465,0.488695652173913,0.605635348030413,GABARAPL2:RBBP7,RBBP7,GABARAPL2
0.4,0.191176470588235,0.274725274725275,0.709090909090909,0.636363636363636,0.815384615384615,0.417857142857143,0.254403137129491,0.462375148267413,GIPC1:RNF5,RNF5,GIPC1
0.532142857142857,0.614705882352941,0.472527472527473,0.248484848484848,0.509090909090909,0.784615384615385,0.507142857142857,0.405217391304348,0.509240950332702,HIST2H2BE:HSPD1,HSPD1,HIST2H2BE
0.653571428571428,0.626470588235294,0.938461538461538,0.781818181818182,0.927272727272727,0.305494505494505,0.382142857142857,0.690434782608696,0.663208326200653,HLA-C:RPLP0,RPLP0,HLA-C
0.125,0.541176470588235,0.112087912087912,0.393939393939394,0.863636363636364,0.450549450549451,0.689285714285714,0.243096331034847,0.42734645451524,HSD17B11:STAU1,STAU1,HSD17B11
0.257142857142857,0.670588235294118,0.551648351648352,0.660606060606061,0.754545454545455,0.432967032967033,0.239285714285714,0.363478260869565,0.491282745919894,HSPA9:PLS3,PLS3,HSPA9
0.132142857142857,0.335294117647059,0.762637362637363,0.963636363636364,0.363636363636364,0.481318681318681,0.557142857142857,0.338260869565217,0.491758684090845,IL17B:UBTD1,UBTD1,IL17B
0.589285714285714,0.320588235294118,0.327472527472527,0.406060606060606,0.472727272727273,0.6,0.589285714285714,0.202608695652174,0.438503595722266,IRS1:DNM1L,DNM1L,IRS1
0.465952813776225,0.372332698298577,0.753846153846154,0.151515151515151,0.890909090909091,0.437362637362637,0.542857142857143,0.476521739130435,0.511412178461927,IRS4:CLSPN,CLSPN,IRS4
0.800002895710387,0.676968542361049,0.6,0.854545454545454,0.856494249447026,0.630769230769231,0.303571428571428,0.489565217391304,0.651489627349485,IRS4:ETS1,ETS1,IRS4
0.642857142857143,0.3,0.569230769230769,0.939393939393939,0.209567741885974,0.151648351648352,0.692857142857143,0.486086956521739,0.498955255549382,KLHL36:NFKBIB,NFKBIB,KLHL36
0.804289865396713,0.37113442311489,0.547252747252747,0.915151515151515,0.154545454545455,0.2,0.6,0.326086956521739,0.489807620247882,KRT3:CRYAA,CRYAA,KRT3
0.15,0.553756123377773,0.389010989010989,0.951515151515151,0.527272727272727,0.586813186813187,0.642857142857143,0.174782608695652,0.497000991192828,KRT3:UBTD1,UBTD1,KRT3
0.425,0.461764705882353,0.428571428571429,0.36969696969697,0.3,0.437362637362637,0.257142857142857,0.170036968577147,0.356196945904174,LRIF1:CCDC59,CCDC59,LRIF1
0.157142857142857,0.370861027554314,0.635164835164835,0.551515151515151,0.145454545454545,0.446153846153846,0.125,0.141739130434783,0.321628924177541,MAGED2:DHX15,DHX15,MAGED2
0.253571428571429,0.529411764705882,0.182417582417582,0.36969696969697,0.327272727272727,0.727472527472527,0.135714285714286,0.441739130434783,0.370912052035773,MAP2K4:RAB33A,RAB33A,MAP2K4
0.333335474470684,0.3,0.107692307692308,0.454545454545455,0.163636363636364,0.815384615384615,0.854334568132508,0.378260869565217,0.425898706678394,MAP3K11:NFKBIB,NFKBIB,MAP3K11
0.351570779280798,0.173529411764706,0.134065934065934,0.393939393939394,0.109090909090909,0.375824175824176,0.630920716633421,0.171304347826087,0.292530708553178,MAP3K11:TBC1D17,TBC1D17,MAP3K11
0.110714285714286,0.467647058823529,0.125274725274725,0.393939393939394,0.154545454545455,0.437362637362637,0.421428571428571,0.636521739130435,0.343429233277379,MAP3K8:PDCD6IP,PDCD6IP,MAP3K8
0.864285714285714,0.455882352941176,0.806593406593407,0.563636363636364,0.554545454545455,0.485714285714286,0.75,0.517391304347826,0.624756110258028,MCM7:DDX23,DDX23,MCM7
0.364285714285714,0.452941176470588,0.485714285714286,0.490909090909091,0.972727272727273,0.863736263736264,0.625,0.624347826086956,0.609957703741272,MDH1:TMEM14B,TMEM14B,MDH1
0.289285714285714,0.679911883849576,0.503296703296703,0.951515151515151,0.136363636363636,0.626373626373626,0.7,0.237391304347826,0.515517252504029,MORF4L2:RNF111,RNF111,MORF4L2
0.128571428571429,0.167770464845999,0.564835164835165,0.793939393939394,0.809090909090909,0.217582417582418,0.354840988952664,0.514782608695652,0.443926672064204,MORF4L2:TSPAN6,TSPAN6,MORF4L2
0.525,0.507726406770787,0.868131868131868,0.793939393939394,0.7,0.740659340659341,0.861483811380479,0.298260869565217,0.661900211305886,MORF4L2:UBE4A,UBE4A,MORF4L2
0.842857142857143,0.777042152970944,0.661538461538462,0.672727272727273,0.609090909090909,0.53685401023028,0.771428571428571,0.376521739130435,0.656007532496752,MORF4L2:VDAC2,VDAC2,MORF4L2
0.489285714285714,0.270588235294118,0.446153846153846,0.490909090909091,0.790909090909091,0.881318681318681,0.148346797395394,0.28,0.474688932033242,MRPS22:KARS,KARS,MRPS22
0.817857142857143,0.470588235294118,0.52967032967033,0.28571560552963,0.845454545454546,0.665934065934066,0.696428571428571,0.183083283301736,0.561841472433767,MRPS35:MAP2K1,MAP2K1,MRPS35
0.675,0.576470588235294,0.393406593406593,0.139818275046415,0.818181818181818,0.67032967032967,0.235714285714286,0.110023920844036,0.452368143969764,MRPS35:WDYHV1,WDYHV1,MRPS35
0.493297784109984,0.511764705882353,0.687912087912088,0.781818181818182,0.8,0.613186813186813,0.603571428571428,0.446086956521739,0.617204744750323,MYOG:CRYAA,CRYAA,MYOG
0.3,0.202941176470588,0.630769230769231,0.163636363636364,0.809090909090909,0.235164835164835,0.4,0.15337727032208,0.361872473181751,NDE1:CLN8,CLN8,NDE1
0.707142857142857,0.326470588235294,0.340659340659341,0.624242424242424,0.445454545454545,0.758241758241758,0.371428571428571,0.46695652173913,0.50507457589299,NDEL1:MTHFD1,MTHFD1,NDEL1
0.15907066226735,0.570588235294118,0.327472527472527,0.806060606060606,0.363636363636364,0.617582417582418,0.192857142857143,0.209565217391304,0.405854146570229,NDUFB4:RBM23,RBM23,NDUFB4
0.196428571428571,0.361764705882353,0.784615384615385,0.163636363636364,0.7,0.450549450549451,0.278571428571429,0.363478260869565,0.41238052069414,NPC2:HNRNPAB,HNRNPAB,NPC2
0.689285714285714,0.550404858354418,0.345054945054945,0.406060606060606,0.190909090909091,0.41978021978022,0.135714285714286,0.60695652173913,0.418020780237301,OLA1:HIGD1A,HIGD1A,OLA1
0.275,0.544117647058823,0.556043956043956,0.224242424242424,0.472727272727273,0.556043956043956,0.589285714285714,0.711304347826087,0.491095664778529,OLA1:MRPL3,MRPL3,OLA1
0.439285714285714,0.629411764705882,0.327472527472527,0.309090909090909,0.463636363636364,0.793406593406593,0.625,0.487826086956522,0.509391244944314,OLA1:MTHFD1,MTHFD1,OLA1
0.148346797395394,0.691176470588235,0.723076923076923,0.418181818181818,0.445454545454545,0.468131868131868,0.264285714285714,0.508695652173913,0.458418723661051,OLA1:WBP4,WBP4,OLA1
0.557142857142857,0.178072160055841,0.846153846153846,0.224242424242424,0.354545454545455,0.665934065934066,0.193202146690519,0.521739130434782,0.442629010649974,OPTN:KARS,KARS,OPTN
0.182142857142857,0.461764705882353,0.485714285714286,0.163636363636364,0.309090909090909,0.415384615384615,0.373547959706473,0.614782608695652,0.375758038156689,PARP1:ABCD3,ABCD3,PARP1
0.496428571428571,0.397058823529412,0.498901098901099,0.454545454545455,0.7,0.2,0.250223513678977,0.617391304347826,0.451818595803917,PARP1:DHX15,DHX15,PARP1
0.457142857142857,0.256070709501788,0.608791208791209,0.527272727272727,0.4,0.261538461538461,0.45755156787013,0.539130434782609,0.438437245862473,PARP1:GNPAT,GNPAT,PARP1
0.539285714285714,0.220588235294118,0.591208791208791,0.721212121212121,0.654545454545455,0.243956043956044,0.475424675990057,0.269565217391304,0.46447328173545,PARP1:HNRNPAB,HNRNPAB,PARP1
0.471428571428571,0.576470588235294,0.538461538461538,0.454545454545455,0.918181818181818,0.406593406593407,0.307417459662743,0.504347826086956,0.522180832899473,PARP1:PLS3,PLS3,PARP1
0.325,0.635294117647059,0.854945054945055,0.478787878787879,0.654545454545455,0.293601095493144,0.25,0.11304347826087,0.450652134959933,PFDN5:RPLP0,RPLP0,PFDN5
0.767857142857143,0.461764705882353,0.749450549450549,0.236363636363636,0.654545454545455,0.56043956043956,0.371428571428571,0.28,0.510231202620908,PGAM1:ADSL,ADSL,PGAM1
0.535714285714286,0.661764705882353,0.459340659340659,0.648484848484848,0.781818181818182,0.859340659340659,0.275,0.636521739130435,0.607248134963928,PGAM1:C1QBP,C1QBP,PGAM1
0.892857142857143,0.888235294117647,0.367032967032967,0.624242424242424,0.872727272727273,0.859340659340659,0.146428571428571,0.635652173913043,0.660814563207466,PGAM1:COX5A,COX5A,PGAM1
0.610714285714286,0.579411764705882,0.775824175824176,0.575757575757576,0.745454545454545,0.661538461538462,0.560714285714286,0.559130434782609,0.633568191186478,PGAM1:CXorf40A,CXorf40A,PGAM1
0.560714285714286,0.441176470588235,0.424175824175824,0.503030303030303,0.7,0.410989010989011,0.596428571428571,0.64695652173913,0.53543387345817,PGAM1:EXOSC7,EXOSC7,PGAM1
0.696428571428571,0.85,0.841758241758242,0.393939393939394,0.936363636363636,0.907692307692308,0.539285714285714,0.181027048543018,0.66831186425136,PGAM1:NDUFS2,NDUFS2,PGAM1
0.764285714285714,0.852941176470588,0.745054945054945,0.36969696969697,0.818181818181818,0.828571428571429,0.592857142857143,0.641739130434783,0.701666040694174,PGAM1:NDUFS3,NDUFS3,PGAM1
0.542857142857143,0.761764705882353,0.52967032967033,0.733333333333333,0.818181818181818,0.859340659340659,0.478999297614042,0.366086956521739,0.636279280425177,PGAM1:RTN4,RTN4,PGAM1
0.3,0.426470588235294,0.441758241758242,0.309090909090909,0.881818181818182,0.617582417582418,0.475,0.522608695652174,0.496791129267152,PGAM1:TMEM14B,TMEM14B,PGAM1
0.664285714285714,0.126470588235294,0.832967032967033,0.309090909090909,0.245454545454545,0.784615384615385,0.384271824578429,0.331304347826087,0.459807543381675,PITPNA:KARS,KARS,PITPNA
0.596428571428571,0.535294117647059,0.186813186813187,0.406060606060606,0.790909090909091,0.608791208791209,0.167857142857143,0.6,0.486519240563358,PPIA:RAB33A,RAB33A,PPIA
0.65,0.172185477078789,0.762637362637363,0.478787878787879,0.827272727272727,0.454945054945055,0.823950284328632,0.380869565217391,0.568831043783479,PPP1CA:RBM42,RBM42,PPP1CA
0.321715946158685,0.441176470588235,0.824175824175824,0.672727272727273,0.945454545454545,0.731868131868132,0.257142857142857,0.604347826086956,0.599826109275313,PPP2CA:ENOPH1,ENOPH1,PPP2CA
0.439678459750203,0.694117647058824,0.318681318681319,0.563636363636364,0.618181818181818,0.49010989010989,0.157142857142857,0.25304347826087,0.441823979102768,PPP2CA:RAB33A,RAB33A,PPP2CA
0.117857142857143,0.435294117647059,0.824175824175824,0.127272727272727,0.709090909090909,0.582417582417582,0.410714285714286,0.507826086956522,0.464331084516507,PSMD7:NUP133,NUP133,PSMD7
0.784629446464793,0.176470588235294,0.323076923076923,0.903030303030303,0.155969866726234,0.463736263736264,0.725,0.108284412214091,0.455024725435488,PTP4A3:SOCS3,SOCS3,PTP4A3
0.842857142857143,0.438235294117647,0.635164835164835,0.357575757575757,0.936363636363636,0.503296703296703,0.532142857142857,0.690434782608696,0.617008876140909,RABAC1:TMEM147,TMEM147,RABAC1
0.196428571428571,0.385294117647059,0.556043956043956,0.709090909090909,0.5,0.705494505494506,0.721428571428571,0.731304347826087,0.563135622369957,RANBP6:ENOPH1,ENOPH1,RANBP6
0.364285714285714,0.382352941176471,0.208791208791209,0.127272727272727,0.436363636363636,0.551648351648352,0.37276225102098,0.219130434782609,0.332825908167712,RANBP6:EXOC2,EXOC2,RANBP6
0.764285714285714,0.729411764705882,0.226373626373626,0.745454545454545,0.709090909090909,0.863736263736264,0.882142857142857,0.614782608695652,0.691909786185681,RANBP6:MAP2K1,MAP2K1,RANBP6
0.87578229787642,0.817647058823529,0.301098901098901,0.709090909090909,0.563636363636364,0.964835164835165,0.464285714285714,0.770434782608695,0.683351399031962,RANBP6:PPP2CA,PPP2CA,RANBP6
0.778571428571428,0.220588235294118,0.578021978021978,0.757575757575757,0.636363636363636,0.6,0.607142857142857,0.169565217391304,0.543478638795135,RANBP6:RGS2,RGS2,RANBP6
0.621428571428571,0.773529411764706,0.432967032967033,0.842424242424242,0.454545454545455,0.859340659340659,0.593387189581575,0.497391304347826,0.634376733300008,RANBP6:RTN4,RTN4,RANBP6
0.360714285714286,0.251655697268999,0.569230769230769,0.393939393939394,0.418181818181818,0.837362637362637,0.389285714285714,0.166086956521739,0.42330715906317,RANBP9:DDX42,DDX42,RANBP9
0.560714285714286,0.673529411764706,0.235164835164835,0.309090909090909,0.627272727272727,0.705494505494506,0.439285714285714,0.535652173913043,0.510775570337591,RANBP9:SCFD1,SCFD1,RANBP9
0.228571428571429,0.847058823529412,0.283516483516484,0.393939393939394,0.972727272727273,0.340659340659341,0.828571428571429,0.637391304347826,0.566554434482823,RPA1:NUP133,NUP133,RPA1
0.407142857142857,0.758823529411765,0.362637362637363,0.503030303030303,0.9,0.692307692307692,0.717857142857143,0.149565217391304,0.561420513097303,RPA1:PCNA,PCNA,RPA1
0.596428571428571,0.491176470588235,0.287912087912088,0.466666666666667,0.690909090909091,0.771428571428571,0.392857142857143,0.193913043478261,0.486411455658578,RPA1:RAB33A,RAB33A,RPA1
0.378571428571429,0.364705882352941,0.56043956043956,0.284848484848485,0.581818181818182,0.103296703296703,0.667857142857143,0.457391304347826,0.424866086066534,RPL11:DHPS,DHPS,RPL11
0.582142857142857,0.597058823529412,0.679120879120879,0.333333333333333,0.545454545454545,0.257142857142857,0.282142857142857,0.104347826086957,0.422592997369212,RPL11:LMO2,LMO2,RPL11
0.175,0.323529411764706,0.27032967032967,0.793939393939394,0.4,0.428571428571429,0.121428571428571,0.533913043478261,0.380838939939004,RPL11:PLS3,PLS3,RPL11
0.175,0.15,0.516483516483516,0.551515151515151,0.463636363636364,0.375824175824176,0.475,0.377391304347826,0.385606313975879,RPL11:PSMA3,PSMA3,RPL11
0.4,0.497058823529412,0.441758241758242,0.733333333333333,0.572727272727273,0.23956043956044,0.689285714285714,0.286086956521739,0.482476347714519,RPL11:PSME1,PSME1,RPL11
0.157142857142857,0.161764705882353,0.767032967032967,0.539393939393939,0.390909090909091,0.252747252747253,0.629133405821428,0.264347826086957,0.395309005627106,RPL11:XRCC5,XRCC5,RPL11
0.214285714285714,0.452941176470588,0.358241758241758,0.454545454545455,0.754545454545455,0.871287655947504,0.667857142857143,0.322608695652174,0.512039131568224,RPL22:IFIT1,IFIT1,RPL22
0.607142857142857,0.119205330285315,0.679120879120879,0.345454545454545,0.472727272727273,0.459340659340659,0.771428571428571,0.292173913043478,0.468324253567947,RPL36:RBM42,RBM42,RPL36
0.135714285714286,0.179411764705882,0.252747252747253,0.6,0.172727272727273,0.67032967032967,0.807142857142857,0.70695652173913,0.440628703138294,RPS15A:C1orf50,C1orf50,RPS15A
0.803571428571428,0.614705882352941,0.542857142857143,0.236363636363636,0.781818181818182,0.49010989010989,0.196428571428571,0.359130434782609,0.50312314603555,RPS15A:LMO2,LMO2,RPS15A
0.564285714285714,0.223529411764706,0.23956043956044,0.442424242424242,0.3,0.665934065934066,0.625,0.268754083326539,0.416185994661963,RPS15A:MCAM,MCAM,RPS15A
0.421428571428571,0.647058823529412,0.762637362637363,0.818181818181818,0.872727272727273,0.30989010989011,0.346428571428571,0.630434782608696,0.601098414053977,RPS15A:RPL6,RPL6,RPS15A
