"","GSM571695","GSM571696","GSM571697","GSM571698","GSM571699","GSM571705","GSM571706","GSM571707"
"NBN",42.1996169968889,55.0959741444867,62.876151009832,58.087144290998,102.976333614708,63.5647485986957,64.406616540729,97.0514592420608
"B4GALT4-AS1",5.70193660791781,6.19368065565498,6.79553906877775,5.84722861936058,6.0649174127535,7.70594559278494,6.79302893792546,5.98865905723175
"MCHR1",89.3634512990553,97.4078407356825,81.6854375443066,99.4157827589103,81.5722193970506,85.7422873867466,70.5795829381414,85.8411203292616
"IGLVVI-25-1",55.9664370378146,33.3204735663113,40.7649121261841,104.537517916188,31.632507120527,64.9661362140012,1241.96603132452,11.9484204071037
"OR7E24",9.94135153010406,8.31898202592089,11.6906804620064,11.7060626509072,7.86266833742155,9.68295238390781,13.8076797156178,10.4348358457788
"LOC102725231",7.83522660538825,7.95777440146999,5.89391396001721,11.7820853174024,6.28482250130803,8.06489639476619,12.703331551882,7.44465503600796
"SYNPO",266.043067442737,203.41665551939,190.969575234364,238.75067471188,220.833923630713,217.757560566611,276.501213135065,258.575360880492
"FZD8",210.228579584773,172.174538526061,164.627894950509,187.085378481217,139.149025994019,190.099246060592,208.854149944887,184.879570099788
"CLVS2",39.7138135962164,87.2661351946914,48.4924755380727,106.370552362061,197.496188416808,62.059879908033,91.6815163261411,280.216480903643
"LOC105369914",103.820461812202,37.5758543111755,75.7032850281922,58.168854950894,52.8915005280017,69.0914842689021,111.397419261871,57.8523636894377
"FDPS",67.2132611900916,80.7771869373553,69.8326105095782,65.7804512546888,76.2788400466421,93.3667525805148,77.0282636642598,71.3969232714089
"TRIM58",38.1953207070271,54.6200602351717,29.3370723204831,35.5759160424868,44.2809724427566,32.609852264259,58.8961326881876,52.5799184767901
"CLDN22",53.4991105107059,54.150359098675,47.8445602560119,57.0068744886122,46.2101222153557,44.0193519191279,48.5911610537152,47.0702300849902
"IFNA2",37.2590762131984,28.2285476622671,28.593454030895,18.2256833176217,21.6041265626308,22.3453076071011,27.8294019389458,17.1999563672628
"CHCHD3",41.9637004969536,59.2526593207613,59.4119402863283,64.2957289509562,66.4908538859721,63.7641224625415,63.7570069941856,67.6972816892641
"TMEM240",153.067692521914,137.38179219815,86.6275493720986,132.713010333763,137.435128998228,128.552334552619,178.880956826194,136.789624911886
"IFT88",31.4948055742343,42.9763483871692,56.30600937444,36.7899038312337,50.3895616177027,51.5590579878018,46.9922519263873,48.2768620424455
"EPS8L3",93.2770980278494,81.1628713491246,66.9238250379366,80.3889889037593,67.8914032669293,70.4739904002653,76.5771466686519,60.3653597008892
"SMCR5",27.8132609991585,34.1560443646581,21.4891125655165,24.4641287611076,33.7514832632643,26.1149674426376,21.9842589867051,25.5912018902921
"WDR47",330.447896055517,289.173391993649,226.602033882167,282.612408418474,203.99514403349,263.506547579832,337.258968950392,301.087707882594
"YWHAEP1",5.79253959223135,7.13247606276485,7.94755447458241,6.67183680273991,7.49823478472562,6.49378221005099,7.19981082376914,5.04205550479621
"PROB1",82.027911978702,62.0189415841231,83.3947119317751,78.1925905181032,44.8078624641409,75.1002080849566,70.6384117325034,33.3191109306283
"SGOL1",13.6372420220969,13.7003799631825,14.4284858122647,13.2229026282249,11.2465531026318,12.1548484462356,13.092611626291,10.4402908604327
"SEPT5-GP1BB",216.456002803084,152.851828453736,177.560393404156,189.371708123982,208.724913314478,218.012644202074,183.651771231581,234.227068402332
"LINC01192",6.45651205121704,7.24694527543525,7.03424702665247,6.64282542245381,6.47473434059085,6.27997580140924,6.50889661881852,5.60266409856642
"WNT7B",66.7219246490153,65.3329102133502,76.7698008250913,56.0260159488959,48.296709662903,69.0750118776129,71.7695017540836,68.5532899917345
"LOC101928961",27.5430610518526,58.7906164391595,131.67658361365,47.2500843599371,59.5370155755783,78.992347952277,37.066474560225,25.4194163467248
"HSPA1L",24.4228557745583,26.1360642256931,36.0723372954279,28.7855724925315,42.3851209837424,29.3488892818865,37.970102805462,40.70065198104
"LOC105373840",82.9090107106758,50.2439157617859,157.875664925042,46.2298892085742,72.2116648830527,59.0004887315418,56.9757853296043,61.1422610848323
"LYG2",18.7322462043714,13.7908263404249,13.3940002966236,16.2196524373679,14.8376941250774,13.0705957979863,14.2978865015776,13.6654872907138
"LOC105375438",43.7996367546314,26.0032852596097,20.5175419797186,28.1582544899314,24.5430901344516,22.9017985972935,26.5082954654505,21.9614894871825
"LOC101060569",32.7230427883599,42.7100002111553,26.2839463984348,46.757924903656,27.6397181668519,33.6605069574221,29.5704029951347,26.0409648857526
"GTF2IRD1",40.911399931893,53.5992905529088,26.5050434403487,26.1520656729674,32.7454374683378,20.6799673101155,32.8238827318642,35.6498227862802
"RNF114",140.237561002837,171.685334713991,203.574069807907,137.897453005818,192.446683676478,165.889872167481,209.088368876481,195.786163376508
"ZNF99",10.6547290447783,10.9515183654075,10.3703451054734,8.5944183213856,9.97027985441062,9.09192636564833,13.2680734620994,12.0716920244978
"FADS3",221.688020156661,157.260659556598,178.579417581837,172.881417959246,162.172681133066,181.195585882644,212.485266563401,202.706424004049
"RAB10",188.115380547596,251.786304159181,397.457557437766,172.191724674365,345.982438340339,264.529901803834,358.435320876231,311.329613184905
"PTK7",66.1631950746999,45.6963807437593,50.319266946258,48.4769490849681,50.8796908648311,45.6447807613667,41.8807681970452,51.5260109186814
"ANKS4B",7.41395829638033,9.57084298069835,10.0963645308841,27.5036083298416,11.8072984184655,7.98369164288572,11.141665473609,9.28021352389851
"UNC5B",174.293384357862,222.432070162787,248.19599061865,171.486714339732,169.213985312405,232.920530573088,161.028473276994,124.985246829015
"PRMT6",34.6735104118473,34.6767551328647,28.1745956406599,31.3930217983614,32.7864546543557,32.8871024815344,40.523756185508,34.63159670391
"TRPM7",42.556157879699,67.9032631038555,92.7506829731997,52.8024146389089,91.3719854970793,77.4228226140687,71.5003302301816,88.9831952933995
"C14orf177",78.8805660786569,56.8557753934742,55.0960505237779,54.4796677561817,49.397803913972,59.9541202991005,44.9475009497093,49.7433581026636
"LINC00327",36.8465847666497,26.7756742600767,23.0995525329041,29.0326226902361,31.2911982415499,30.6886015507054,20.9750595282832,25.6714343266574
"LOC101928517",34.273152636097,26.9223977651382,22.3340192794629,40.1453503831649,25.8440810588606,36.6424991840495,31.4285324021564,32.8307317326308
"ZMAT1",99.967414238645,138.314251016633,270.36282802312,85.0313536593495,172.522055507783,194.561035222911,155.554681072284,174.493804085664
"EIF4EBP2",579.442622621116,521.709176730858,750.979647926605,479.837133965304,521.574309441811,406.512526850406,1247.85103136412,649.063581671073
"IQCF1",38.3364541763281,54.9833917600202,38.6607842929029,53.1788620188201,50.4375047798925,53.8836247870158,37.3914626136158,32.747571094166
"LOC105374423",13.0108471914919,33.8784977833171,8.42327927703679,15.0653261381479,24.0937324658847,8.44067280171378,20.153395173351,12.2754669537384
"SLC27A2",16.2457450065971,14.2286807535251,12.390444163842,13.7909314906222,16.8015916046855,15.0379812230216,14.9232411430812,19.7474573348899
"LOC388813",14.0747656890983,13.2303378715966,12.5835056954265,14.8351848690489,12.564131127686,11.0778730067954,14.9446582379892,10.3658534688008
"SF1",319.363139931925,424.285333838919,572.325469269056,452.645248494599,462.774641008902,546.855553709033,452.035103021292,507.041140605334
"P3H2",55.9934434643669,60.3820988528733,46.5180269028698,47.07515695901,52.3034062617372,64.9446599326523,55.0432213615922,55.2012870670668
"LOC339874",51.4332352592305,42.0887570486706,44.5392388995671,55.7211064267281,43.319269210728,39.8927590232533,43.9122940479583,43.1785532558765
"KCNB1",125.498820947752,97.4495082326495,104.42852264913,253.030239383978,249.55586502191,136.82423689023,193.566301308951,269.38710809608
"PPP1R3C",147.128303651911,88.6995573656359,117.478912043005,85.4618119464737,107.423438788961,100.164050569982,157.416504561264,121.234374093697
"UBE2S",118.417870089546,120.635858853329,131.046317209706,107.917049515678,99.5193391300141,163.121484538195,111.705468195843,119.659240429585
"LINC00298",11.9962118495587,18.4465101876832,13.901956204582,18.0790253716831,16.9640883900134,15.8028953178433,23.7438009903296,15.6293621869456
"LOC101927059",5.46371412409265,5.75786514529395,4.31229537404412,6.65981452970899,6.14058029880176,5.81920471561445,8.10835357097504,5.5466819390268
"LOC105372686",44.9077955745729,47.3828476420458,35.1540499359191,38.4439854094429,27.9773613922823,36.7933721059683,33.0967580151416,30.6555630983833
"SOX9-AS1",38.1083700973491,35.5326405731526,36.9487076707452,37.1650334142737,39.6796941389712,38.862990090512,41.9138749470881,43.2929738674797
"HERC2P11",17.8481297309982,16.4079602870496,11.2752928533927,12.0645065163528,12.4260770501481,13.1274973561697,10.3824426673596,12.8722379921623
"RPL23AP80",9.42513315226553,8.59951323425115,9.14371223055574,12.6789028122426,7.71039622580653,8.56035721452969,9.41190005069554,16.5502373267888
"TNFRSF4",191.02941585822,169.280267251704,135.267083509084,180.509380359755,134.126732871196,142.626673089888,157.117601385457,128.051735867854
"EPB41L4B",47.1402008378601,61.6027563879479,68.0831555421316,63.015594843698,105.295648073608,55.5949139410249,64.8296554347774,162.837368254458
"LOC101927829",13.4325192458591,18.9970566014614,14.4353781912349,21.1935300252425,12.360789603534,16.2470963458787,13.7525286178481,11.2898702439604
"TOX3",40.1225946463619,44.0173686909762,47.4867790903535,33.7624103778525,32.6246382567456,40.403349654963,34.2859834603566,29.8906631565191
"TCP10L2",7.58149309536683,5.07001845961804,3.7969236789966,5.51994923839051,6.67695353253009,5.94819935338638,8.78602740847002,5.41053403815833
"MIR4290HG",54.9962368636725,42.1126862851752,40.4053660989682,40.6129522831899,37.2208216979094,41.9060605573709,36.7835546754511,35.6003371730519
"TYMS",60.2486078245275,60.08849987698,101.450066461406,76.0045034956076,62.8524466390634,80.7224468047304,54.6023069025945,50.7065424870864
"LOC105371485",54.4406731301036,47.5075861341708,41.0984192462547,49.2335205091711,39.342916396279,43.7395356700602,35.0685530445508,44.7211071507872
"UGT2B10",8.12279367883459,6.94021328476423,6.34158733387966,6.28793367431124,5.72005888949083,5.64933479009415,6.38251489729168,5.80445253002676
"EFCAB3",8.90042976779468,8.03281694396546,6.53674310430158,8.84056147577222,6.13215855393348,8.62619900981367,9.66473382544468,7.62800611399913
"MGA",79.496641117771,109.200374974728,150.302896333655,99.7677061873692,122.690437549332,122.832029961126,117.797572575413,138.676449987869
"APOBEC3A_B",28.4848716407175,26.9331300845911,23.3887199347299,26.1973322440541,25.7247294661681,27.3398419931839,32.8621735455887,27.0504183273924
"LOC105374162",137.817568572498,172.946379249945,190.351219177626,126.64541173061,222.487272793782,165.683485628117,109.187508104382,162.121093362602
"LINC00534",21.5221305915645,21.9845942324581,18.4317225465749,23.3708775242257,23.8437789749832,15.6283547087233,16.4620945131899,26.6716652962026
"ERV18-1",54.0155168613165,65.4314347192339,47.0756464117392,45.9558940374906,32.4064930696641,40.7874667183932,39.310041998152,44.0887601071138
"LMAN2L",69.7385759638978,74.3029198637018,107.035977928814,75.5199550036578,114.611817797314,80.762238862626,111.466625217314,110.340070718334
"KCNN2",61.3142286025574,68.5537176507455,66.1198707791213,59.8855073775617,68.7455298115882,67.988602007863,76.4531479231402,70.7269429727576
"L3MBTL3",63.6738900126476,84.4612093927528,81.326239468613,51.1989032160131,81.7207194408039,68.9082588850269,74.1147610461694,110.877129278038
"AOC4P",21.1952635439338,14.7198391355064,11.8625478372599,13.8155969984009,10.1007954056263,11.6797460397685,12.4892591916723,11.7393123701996
"TMEM114",110.708102218921,123.676964037302,79.2052963793721,84.7961583184198,79.8852365088796,121.277070508772,151.166117636724,74.4328204871054
"CCNJL",155.512204890959,127.167217918052,104.843237583562,118.79085782468,104.452050208305,123.283592698708,176.883663436583,120.282087413174
"GJB7",14.4682547450795,13.6421866363874,12.9919672878334,14.9859641478657,13.8814945614314,16.5439520014013,15.5367516677049,14.3288110487014
"RGS13",10.384652246631,14.3726880324833,9.86335869290528,12.1637991953188,8.53394019315569,9.025525915586,10.0768093414475,9.69361644919125
"DNAJC28",25.5737000084761,24.0433996960721,23.3940380179379,22.8315990563698,24.0436830131914,24.1537619283105,30.1547213778007,25.65064146967
"ERVE-4",46.6083327073295,50.2060388916277,38.6855800336947,37.6525064440973,31.6800125098821,33.4836988026354,41.3266352096747,32.6351326899419
"LINC00316",66.9647054001432,44.7142260555557,26.5101329441583,49.5475563030414,35.8598860816232,49.2521227339684,33.5834141598131,26.0759154974777
"EYS",7.42970021575044,8.3371598696504,9.36531811615473,8.63714194837263,7.14983525500825,8.08104574447428,6.50552730854123,7.38914274955426
"CFAP65",25.1091450237443,29.1364458741044,28.02388368208,27.6920317065817,31.2632097432774,34.3539956287051,28.7705520760235,30.8801744998834
"ONECUT3",8.0038270875573,6.63782686513764,7.165398790695,6.87003762383532,6.46754864485314,7.54241744217044,9.36187822980646,6.81145024880239
"NR1D2",84.7436286567762,135.894758331427,134.121805574667,108.139441474279,204.393003139532,156.226350357303,131.647197549797,168.231260514714
"NOMO2",78.1941081040923,76.2634028497601,81.2639733031249,83.0195380967833,84.482346438909,79.5371520477096,64.9710898232021,74.8017439079197
"LOC105379028",16.1737016627262,16.8716480477509,18.6128232592601,18.3263427281378,20.1369042173365,17.7153123788978,18.261723184595,12.6055748013004
"OR2Z1",94.1992716609937,84.4394923429874,74.8731735378258,102.622623306454,79.1056590170427,84.6850266007589,74.4529960447449,73.5262754272935
"FRZB",96.8729519774875,94.728852279565,92.1190737559683,63.9708168415239,87.004673920747,104.24056511235,52.1798539144112,73.4382614388391
"LOC101928697",11.2565045819534,10.3130274399836,6.1864723911989,6.47286313844551,10.0593208466052,6.93393349799456,7.42525205518472,7.82307610519987
"LOC105371997",50.7539429149298,45.2389017247493,42.9432656206316,46.8790685589899,39.7356764611066,42.3199201430051,42.5043620009019,36.8976748262823
"SLC7A14",107.50887865953,202.807191403958,285.305945227663,182.316332710545,331.091003564828,160.942328441824,76.1984105908773,303.816202393222
"LINC01386",7.08544272033685,7.57658642923842,6.26688708808884,10.0758105771334,6.70135112143593,7.55692340454088,11.1115794702702,7.4101564379307
"LOC101928177",5.06101938412793,10.2646319941325,7.79722085926921,7.83879012869324,15.0633213137955,20.9560804427834,7.59220527554719,8.54253941963004
"STON1-GTF2A1L",12.7511812744602,15.1664549472096,15.4263302849573,14.2837115504272,14.8564549945294,17.0724594245187,17.5365494365987,13.9071992323701
"RBM19",180.85629449735,207.139660657428,232.129328174373,188.068315052272,213.569674786876,252.493598275072,196.469832950511,236.418316112748
"LOC105369528",57.2108946520486,59.3698679843049,38.7355414268037,48.0242773550903,50.2462840147395,56.8448994338059,38.7110356509786,38.3086425423833
"IPO8",86.680405655434,116.823362093161,151.288655526043,89.8889579872929,138.428769725903,105.701643618238,143.321178354601,152.955375502273
"MIR7-3HG",76.5636126602786,73.478893687332,60.5751429855404,75.1647325494922,63.0398850935399,73.0247697968606,70.0366901387352,91.8866267029219
"RB1CC1",70.1226688200253,70.5967566628549,97.2361589745477,70.2643991852695,76.9444839384591,84.8680132841008,85.2157384183064,85.9894641814085
"NAT8B",97.0475576056592,76.5660008408752,85.6002437707976,94.4746261875039,86.7816432867327,76.9328047113201,90.9374724043998,69.6527785474887
"LOC105374419",15.644352029644,17.0200220385393,27.7261808395041,16.3654458308366,21.4780781172466,18.2233210845716,16.0214742345399,15.9539969266664
"LOC105372851",59.6258490667523,57.0535993572516,50.8408061041881,67.0905655479921,85.8015615943165,78.226472215173,48.1476340031175,41.3951832454857
"RAB6C",86.8354964333306,146.329110961255,293.673443431457,75.7611854499947,127.850412046999,138.623880569281,72.6360074630381,99.5427266228893
"CTLA4",18.698141816373,16.0775202335938,12.8267431872962,15.5179061398544,18.2346297340128,13.7198138301222,15.4859716389512,13.9961390727498
"OR6K6",59.1281404222645,51.3613778344243,44.8717952494619,58.6697931318184,53.8648787087816,52.0259680715526,48.3235989581527,43.5101474236925
"TMEM25",106.137157000911,109.037456205441,98.1125646561344,120.929800603913,136.789530096576,106.203095003846,120.145016676751,168.265663694001
"GGA2",94.8935418316508,93.7673009003421,78.4026221229637,113.396476282864,117.633894378277,87.5552631561353,110.188434900025,151.57478858938
"SDF2L1",114.922064096383,88.0940087460271,93.3667525805148,72.3387117121689,70.1656490984781,100.351126384497,102.462273606745,91.6130363241437
"GEMIN8P2",165.251779828452,162.037508825382,113.219606154542,222.985640752448,173.163133237994,190.174763407774,189.582633022101,183.330879786645
"LOC105376814",43.8559292269943,42.7065366466029,35.5543210123593,34.012166491687,28.8088866104329,50.4689791490478,26.7773632263071,21.3420817305056
"ECEL1P2",22.5741224479849,15.9652916186563,20.2377219816261,13.57976868399,12.6591883190549,17.2997585809032,16.8645392683473,9.30792767065119
"FLVCR1-AS1",17.9029074932428,16.4549643987461,13.8394240593491,16.3043158510178,16.4533220581573,17.3370436144743,18.8038868588153,17.5479062651564
"BBIP1",45.8609393431974,64.5084836571136,102.109550478352,61.0322977057019,78.3638840274403,78.5797133552554,77.5608118773975,81.7974520771923
"RUBCN",130.374779271963,146.113735944461,167.515641391698,149.468327712753,216.053531133565,166.732206918549,171.253539969425,208.479974163044
"CDH9",27.1981006343565,31.416662038153,19.299077728752,48.1627879095039,188.983307550402,36.3507947117574,47.8040186995007,179.300412865279
"CD274",38.2426077916491,30.6284615945331,21.7922159528743,29.3972846876996,26.2939867881266,20.7323679738538,23.8010447978482,31.5835404871978
"LOC105370334",62.2457313847281,29.3538127249738,38.1537247064472,28.0291482637074,20.2090416084045,56.7588321421491,35.7137816363471,33.8014445917754
"MAFIP",123.300086361138,86.091088301209,79.7847991093563,91.4550544153324,92.2590799408017,109.507357986275,106.575794492394,99.5646013160552
"LOC285484",97.2787644546239,86.2766945725346,104.220263700391,111.768667584753,113.945567941365,102.268993741365,118.578693821436,121.970631297093
"SOX1",189.369739197234,152.950710667569,141.70363925246,132.396208748404,110.637219924024,165.384933346365,138.944219010545,189.974635568094
"LOC105373278",78.1675546011628,40.0318393527795,51.235788918643,66.0985628902808,36.3330859217407,37.6788231551814,43.8619181627774,51.5482662366279
"ZGPAT",276.772539463562,235.830417587044,229.765598917058,256.258491323156,214.018099469111,274.869686420417,275.552613430794,254.131781739889
"NFRKB",71.4724827927033,72.6069627965121,70.3340310668208,104.254005232726,107.288229670276,84.6452379018426,87.8088227913967,119.915222382401
"DYSF",109.210442465735,133.827426409433,143.75456897768,113.218507469962,113.766579648713,129.96415835449,112.098720420445,86.3999756090861
"KRT8P26",34.5544114147718,37.3175404997126,31.3100520128891,50.7322063602473,44.5106295182205,42.3173388355989,28.0526858427489,33.287785685347
"LOC105373692",26.4700313795496,48.607701153851,23.332791267189,22.1223232825639,25.6278935850845,22.9138662566036,30.0296134685699,18.7436498048371
"DDX26B-AS1",22.2805817950294,16.752749635426,18.4070943108366,20.5260483050137,15.8149819043667,24.9453498901127,18.2683572137473,20.2614286749007
"PPP1R2P9",68.5993974843332,53.4920652506928,56.3999117460437,64.8925520792335,47.4763460779343,58.2774157931623,49.5706063184761,46.6994288410655
"OR13C8",6.83933473322106,7.07317031302806,7.55149872219047,8.51858022887541,6.38610378793992,9.41852407003174,9.39509662960991,6.2393727461489
"CABS1",9.83958180189395,8.80269938418471,7.01475637791723,7.90276769391976,9.15112428303672,7.01175214559879,8.07425975417216,7.72986383147888
"GOSR1",64.108600068561,85.3615814876108,90.3012466627883,77.8274401178748,99.4106146605318,88.1787426226911,86.0564844563129,106.54654491314
"C5orf52",13.0912685793694,13.4369891315719,10.1394184267552,12.1437155669828,9.00548514916126,10.0847470990068,10.0727520408147,10.3118837520614
"SFR1",31.8124813434063,34.7669354394889,37.9544199987478,36.360799079186,34.0506869775479,41.571906304326,46.3587897983528,31.2012732902064
"LOC105378769",23.4116384654169,13.2555442417109,14.097583666627,15.2035360426791,13.6039905134202,19.5812234045568,19.4838786800416,15.0405977577331
"LOC105371523",52.0694405160058,54.0008420994118,49.5903670985939,53.6450072409674,41.9050729687055,53.0948858188017,52.115188894297,62.5207422028233
"CDCP1",74.5590720786782,75.171505883575,62.2271384718156,82.1771276768449,62.2419778434763,65.2324088917813,59.850939968982,65.7812263833391
"SPATA45",33.8074430442199,20.3212324953539,22.3075783202808,27.0550124481637,25.2819528398729,22.5392717924726,24.7948054445253,19.8765298442154
"PHF3",97.1139067615752,133.452821733766,215.169532514256,108.200623319077,195.953427813321,179.030428191122,149.665407876252,183.717723283373
"LOC100129215",90.5237848099316,52.2979684506447,51.8572932519261,80.2703342519814,49.4915046896548,73.0439561270404,75.9979184924718,69.944416990339
"CLCA1",14.4386404641945,12.3640886645992,11.3079538871775,12.6743249107715,11.389709138625,11.0538727145459,11.2311986304394,11.2403184181538
"LOC105370853",25.3598446026672,18.7632261353976,17.5716650606145,22.1987879082663,19.817018251144,24.1477020440762,14.5628518325698,16.481606876335
"GNB2",242.771793293006,207.872485206476,187.689742909874,210.586041265306,215.699197680092,210.601952282525,270.190473850278,232.17261425307
"RANGAP1",146.111912945999,224.037589377666,197.980427339658,247.205323260055,278.586396117441,225.046138510312,224.449333194078,300.305273648451
"FKBP15",73.4429956191456,106.864806339721,107.991204158521,77.4616861225697,95.7041115077375,103.119331075296,100.81021340053,104.301782264329
"KIAA1328",42.3922900969881,43.3084309536085,51.6253946451822,42.1367751611431,50.8984564293518,55.1126655358782,47.8582254958389,50.2127905793843
"LOC100507480",17.3722052726612,18.0872353189256,15.9361695855555,19.2608704664107,12.0981621746575,15.747424617668,13.3060458041602,14.4245959227147
"LEO1",67.2252821450076,105.091997096521,110.481499847513,93.2620346857723,131.758205400364,115.063623649261,102.217400685396,127.350692993515
"LINC00894",48.6309543948853,58.1810327379376,102.858698937211,75.1288440666925,74.5299300237977,96.8365650232096,72.3740700194338,76.8289962368158
"LOC101928728",10.1385118411884,15.2085636372171,9.5896156935048,13.6271409185358,7.82746959839407,11.5585698652753,13.0894720158259,13.521853344187
"DNMBP",46.0313867181167,46.5665469235214,43.5500358099833,38.2295946980999,45.576998086473,43.4148592033697,50.6638216237135,52.5069685480339
"GRXCR1",10.8729913463236,8.73997407300393,5.67007178388563,8.36525199100305,6.53769466781621,6.78032769089733,7.26648670573605,6.36409777179671
"COX8A",204.382802834829,245.815827466097,235.239089271186,191.465015941363,221.66005535906,183.425956743245,301.427242287824,278.997232276798
"SMARCD3",116.670498934986,105.533556841703,84.3362518303121,112.535471151217,127.208124053552,99.3454507742511,119.491318956247,159.239562211435
"NGRN",48.7700653358711,44.1416606180457,38.435592413615,47.8713637253396,44.7178834428121,44.4173371560989,51.9036107451189,52.9443929763023
"C2orf83",47.3922417533132,28.9796446603538,28.8841673241765,23.6164137982531,22.3839695509941,23.8219564725339,23.9897131164679,27.1561113327577
"LOC105378966",17.6293087232538,22.9202519843186,22.9773099436094,20.9818938790532,19.7712338218208,23.612469041941,14.8384037867514,17.5418621552655
"KRT8P41",40.9058422156114,44.3747780973543,35.9239229952858,42.1711658113528,30.3539002743737,33.2490219972874,37.4269868460946,32.1697094316951
"GPR26",35.3089251714459,59.9533722772368,25.3386542664066,53.5810890674871,36.6667883353662,35.1690631701049,29.3371536602317,37.4045015333176
"MB",72.093585659504,59.7925568646543,58.3705193701557,64.0539662261598,44.8878782570938,59.651561551426,52.6956876983775,45.2289939292339
"CERS6",110.224643452504,148.904650316544,139.028707499842,171.028506635818,311.268332799558,165.559272042833,155.892639251094,339.090839400337
"LOC101928751",21.689125801056,30.2144337590347,18.7736986270862,24.339708755205,22.2858178320906,18.7352328092707,21.7870203790343,21.2012584979565
"LOC101927402",72.2575282750852,70.2038867194919,53.9972863159978,80.7005723273442,75.1212935209034,47.4153407892562,78.4810261499977,61.0954061191346
"LOC101927026",27.7502526247288,31.0549211585742,23.5741688196241,29.1107479023346,21.5101249480193,26.4352121557635,25.7362508867769,18.3605070990533
"PUDP",35.6168000527102,34.333118521781,41.8263441794115,31.3613987189431,46.069690477099,40.0657339487931,39.6549483770724,47.0615195895705
"GRIK5",226.649159349998,161.21699207967,168.633809277567,253.335597212176,240.687265134722,159.968606852502,272.517676271024,335.27172291852
"NUMA1",209.119675886951,276.01311322081,338.100654781679,239.685861480752,306.695034748542,340.152763545653,275.845187373963,306.388003501085
"LOC105375446",62.3778965852083,62.6908071667718,36.7177818008149,31.3544650427706,32.2174632952858,57.8774718633296,67.4163679848689,36.2978451769275
"RAD51AP2",14.2836719476245,9.01574055608201,7.30793093720743,9.82642065418183,7.9790832569326,8.510364948038,6.68260221661812,9.3289971347765
"SH3PXD2B",152.940745360958,155.553063746363,201.786381434851,169.418545670963,145.979097843402,148.68703040499,181.851245925174,110.536574547189
"LOC105370689",30.7786276190605,26.0641155540626,26.0212975749993,21.3912813761315,16.1893257871799,19.1772506788001,35.8612283404058,31.3669206735603
"HCP5",69.1986506037523,98.861644508865,79.8676854413916,73.2834236690273,63.2661544024503,79.4821503831168,94.4576016682128,83.728913549688
"VN1R68P",48.5108986444487,32.6085186893258,48.307523856621,43.2217026238452,34.755442305825,38.8323469932146,36.9721746974056,32.9664812298941
"INPP4A",12.298973458207,14.1078965808229,18.0141665507348,17.5452670315086,20.3970131421375,14.7778245475858,18.0258576775975,24.8287030865528
"DBF4B",96.0264540926441,85.8185131051154,100.228848244743,86.9722347797146,85.3496303601169,85.9761140663951,77.7737824820052,82.6150089692403
"C1QC",199.256226906946,268.183933519534,115.681712151802,228.878160878248,168.715533820707,189.478848592784,266.011720099323,221.273979721264
"FAM49A",122.102167468835,136.903071079087,142.770786728539,242.032168727656,419.008296554804,151.701548310124,217.727073217106,487.327896495516
"TRAM1L1",55.4054503856942,74.8097808754221,101.36171293438,51.1622568455643,91.0128281069277,62.3668721084365,59.6481711682185,63.4807822076342
"CDR1-AS",49.9630969605921,416.133319975401,312.736326968909,600.013021397998,797.227684611697,352.807641866546,351.977646879331,1109.55848586074
"LOC340340",33.4003195427978,29.2857715816324,30.4772325203316,37.9553144812611,26.8542402355522,31.9736601631581,43.4021919461744,31.8925157534631
"LOC105375228",16.4302212193212,17.7783311526471,26.0300467912454,14.9204692078751,27.2060008896884,17.3505080178222,14.4869802759386,19.6695766283524
"OR2V2",20.3044634624791,10.0846492364853,11.4769866611837,17.1594927381599,14.9073612101821,17.0609136127326,13.8100534666942,20.1092308985744
"HOXC-AS1",68.8174247411119,47.5430976696891,53.4599654467918,61.6955273880476,49.7892714512178,55.3033895126898,43.3212209856014,50.5931092843663
"ZNF638-IT1",107.209355784437,169.203781372952,200.473537037662,143.46480042751,169.056537873079,158.489889539061,125.065928341534,121.972660360351
"RTKN",126.065963032872,202.85921091043,336.517564990711,170.703401960362,203.247669530026,238.999037839207,163.426825257505,104.407171453001
"GLIPR1",8.95678514942007,20.1510903757604,12.0806820216186,12.5075732819327,9.89293089929792,10.4707218517043,8.55452648469814,12.2656773395848
"TNRC6A",94.3820760130159,140.851683783285,169.554233923998,122.872222934362,154.627488157101,140.662407034419,144.073680837011,178.58573056623
"TOR2A",94.2922961613836,90.7075668075235,79.9206271986462,76.9402706795002,66.278451896886,92.2098522556729,97.7225767504677,82.7276101035904
"LINC00856",54.2315312156295,59.2506468850632,49.2478214115813,47.9981867372321,42.5913336449324,49.7693624166166,61.8199250511901,58.0109765268663
"MTRNR2L4",6.2335024261044,5.11106167360749,4.75516037834204,5.25197846254436,4.35413458050828,6.50267806270959,6.3083775213693,4.66029732128583
"INTU",7.64322764471088,7.74112368443676,12.512802136864,6.35101421875659,8.35806512497819,6.32727368194093,7.01847699210535,8.32828823526281
"PRORY",12.7148628919439,20.8357192833976,20.9913929606545,25.4376942294034,8.86081867847168,30.7988163139067,13.2484805193091,22.6540486270137
"BLOC1S1",93.6201388739959,86.6446640703789,69.6644631972129,67.4238918486084,61.5382708002805,77.5759202060262,64.5484702481219,57.1900792652407
"BCKDHA",202.438657242694,199.447468249066,178.142014056889,161.24884315011,176.19705491667,181.653329658872,219.501501754937,210.461130470503
