"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"217180_at",0.0244312268011524,4.77678119779933,0.272649843297009,0.791459795804504,0.942000021329228,-5.73236135150301
"221857_s_at",0.0333755748534562,6.61627882988549,0.272592772321206,0.791502261455474,0.942000021329228,-5.73237689172004
"210861_s_at",0.0399551959775815,4.21415512964161,0.272579361330436,0.791512240477061,0.942000021329228,-5.73238054302023
"214215_s_at",0.0215823128763095,5.87942547941414,0.272564468868006,0.791523321898274,0.942000021329228,-5.73238459746192
"218450_at",0.0550281852403938,7.43377592878612,0.272532826114747,0.79154686730833,0.942000021329228,-5.73239321141342
"207007_at",0.0283580185058963,4.62593028034988,0.272482017107467,0.791584674820052,0.942000021329228,-5.73240704084674
"209921_at",0.0630648510224437,5.35640602555015,0.272410622400696,0.791637801342715,0.942000021329228,-5.73242646911541
"222321_at",0.0271446974650992,5.92659812561404,0.272382720184526,0.791658564364851,0.942000021329228,-5.73243406064166
"206095_s_at",0.0426468719001273,4.93278845853733,0.272366362015764,0.791670737135667,0.942000021329228,-5.73243851095357
"65521_at",0.020681345698615,7.70749878743371,0.27232990665415,0.791697865251018,0.942000021329228,-5.7324484278516
"214256_at",0.0268717076179748,6.50420501963454,0.272307420278367,0.791714598548391,0.942000021329228,-5.7324545441374
"207192_at",0.0308519985103791,6.51142515135287,0.272031822515665,0.791919694565123,0.942193739868366,-5.73252946635488
"222304_x_at",-0.0229967045491121,5.81135580258177,-0.271944455496032,0.791984715432605,0.942220790922838,-5.73255320183996
"206321_at",-0.039276188714493,4.42699203378599,-0.271774618365933,0.792111117641994,0.942292210032462,-5.73259932102469
"217638_at",0.0288730768714596,5.39280747596631,0.271641708338696,0.792210041151645,0.942292210032462,-5.7326353929471
"209434_s_at",0.0427805046051604,4.78984674483972,0.271570046105675,0.792263380222102,0.942292210032462,-5.73265483496591
"218341_at",-0.0531492715403742,5.84941652725545,-0.271469855977368,0.792337954874669,0.942292210032462,-5.73268200818318
"214104_at",0.0330337793529774,4.76050348498255,0.271404367961684,0.792386700868767,0.942292210032462,-5.73269976429497
"219372_at",0.0229980001764973,4.96255787152141,0.271340844783391,0.792433985251351,0.942292210032462,-5.73271698365201
"216491_x_at",-0.021150938201399,4.20541120847192,-0.271302892635751,0.792462235902892,0.942292210032462,-5.7327272695296
"209995_s_at",0.0268390355007384,5.74757914620798,0.271256507388843,0.792496764384083,0.942292210032462,-5.73273983904693
"204602_at",-0.0219780870092236,4.74639914870385,-0.271106151523274,0.792608690332723,0.942292210032462,-5.73278056811538
"210437_at",0.0268773875218421,5.15567551869029,0.271064207253796,0.792639914837356,0.942292210032462,-5.73279192621165
"212475_at",0.023785830510587,5.81634192044696,0.271037076115549,0.792660112235669,0.942292210032462,-5.73279927213854
"207265_s_at",0.0278552727624317,7.22137541045709,0.27102528639348,0.792668888981363,0.942292210032462,-5.7328024640552
"221125_s_at",-0.024627825837696,4.97405024837358,-0.271005627893445,0.792683523632389,0.942292210032462,-5.73280778603985
"219373_at",-0.0544724026969525,6.02921155350766,-0.270990638278168,0.792694682618401,0.942292210032462,-5.73281184380093
"209719_x_at",0.0347677690928878,5.21995357077368,0.270877248822094,0.792779096771391,0.942292210032462,-5.73284253173534
"204003_s_at",0.0332824226756235,6.08068718164024,0.270852985877985,0.792797159986034,0.942292210032462,-5.73284909666625
"217971_at",-0.0584217174375235,6.56004507116659,-0.27081331796271,0.792826692136841,0.942292210032462,-5.73285982854409
"219459_at",0.0442052756440537,6.10983161380289,0.27079474210882,0.792840521693967,0.942292210032462,-5.73286485358129
"206167_s_at",0.0265289277111637,3.252805875021,0.270784416281617,0.79284820921324,0.942292210032462,-5.73286764672059
"203082_at",0.0671269868640966,6.5144334953355,0.270680007261152,0.792925942466037,0.942317780726453,-5.7328958835173
"52159_at",-0.0309427305327276,5.88747999968468,-0.27062257714524,0.792968700627908,0.942317780726453,-5.73291141059195
"221199_at",-0.0343350959165639,6.89413236284718,-0.270585117843555,0.792996590413429,0.942317780726453,-5.7329215365209
"214834_at",0.0286080357422343,3.16407160163931,0.27024959006614,0.793246416733578,0.94256438458243,-5.73301217439773
"201386_s_at",-0.0566718813438698,7.26133338176128,-0.270175963822682,0.793301240504008,0.942579265338104,-5.73303204866788
"216071_x_at",0.0236197970620651,6.36070151351482,0.269934252424271,0.793481232764991,0.942629005724239,-5.73309725755643
"201530_x_at",0.0561513059348106,9.26655485977517,0.269902943153851,0.79350454840503,0.942629005724239,-5.73310569997759
"218433_at",0.0273069865312271,5.37983588421868,0.269821451952188,0.793565234951406,0.942629005724239,-5.73312766925015
"215428_at",-0.0218637387820507,4.16135050903111,-0.269702718240873,0.793653658656786,0.942629005724239,-5.73315966709851
"207009_at",0.0273375023207385,5.34675103569527,0.269699908220199,0.793655751381249,0.942629005724239,-5.73316042421059
"219339_s_at",0.0405519926567738,4.73396669022425,0.269697359003071,0.793657649877356,0.942629005724239,-5.7331611110469
"212780_at",0.0213801607305936,4.89402666113173,0.269652203543577,0.79369127905417,0.942629005724239,-5.73317327623898
"33307_at",0.0249364389106655,5.77397668926522,0.269584387468487,0.793741785398255,0.942629005724239,-5.73319154259956
"210724_at",0.0336610772512968,4.48783673092645,0.269578483375923,0.793746182547539,0.942629005724239,-5.73319313266219
"211692_s_at",0.0665092098961572,7.03142837189089,0.269545288659965,0.7937709048855,0.942629005724239,-5.73320207187146
"215254_at",-0.0310471206688982,4.58062370528534,-0.26946208238052,0.793832875273521,0.942629005724239,-5.73322447425194
"201977_s_at",-0.0315495059525064,6.20791703111528,-0.269387220611652,0.793888632147929,0.942629005724239,-5.73324462416026
"205115_s_at",-0.0277034136906221,5.82636137035193,-0.269270267575817,0.793975740989258,0.942629005724239,-5.73327609241515
"214190_x_at",-0.0203737377727386,4.94778894763708,-0.26922977880651,0.794005898499927,0.942629005724239,-5.73328698349825
"219955_at",0.0266859381243552,3.53617384850547,0.269228069554115,0.794007171621385,0.942629005724239,-5.73328744323506
"212202_s_at",-0.0578213638632365,6.0448681500154,-0.269210920288899,0.794019945135034,0.942629005724239,-5.73329205570615
"212614_at",-0.0655481081700708,8.45829078198211,-0.269050919609646,0.79413912369425,0.942670246152976,-5.73333507562979
"201122_x_at",-0.0626495776939738,7.23697747637939,-0.269050692626565,0.79413929276954,0.942670246152976,-5.73333513664166
"220291_at",-0.022735475843754,6.93468755017442,-0.268929448685106,0.794229606658414,0.942712871226928,-5.73336771915685
"206974_at",0.0291006886103902,4.70834666346402,0.26888889657987,0.794259814406245,0.942712871226928,-5.73337861371662
"222056_s_at",-0.0411169153229465,7.27085390795553,-0.268751887872691,0.794361876522421,0.942759899955203,-5.73341540997195
"204878_s_at",0.0589837941921411,7.27775085646244,0.268722117072733,0.79438405428169,0.942759899955203,-5.73342340304243
"221962_s_at",0.0314418555733722,6.70956933427816,0.268525823116889,0.794530288384981,0.942874266370201,-5.73347608363403
"208070_s_at",-0.0333856605871998,5.19812026878362,-0.268479165475607,0.79456504841806,0.942874266370201,-5.73348859986548
"217514_at",-0.0336941846504098,5.6763432070474,-0.268226445851226,0.794753333389542,0.943047474728109,-5.73355635651666
"221910_at",-0.03073798690025,4.77526708242914,-0.268013168034998,0.794912243810848,0.943157389181276,-5.73361348966646
"216788_at",0.0283552409471664,4.17461398337866,0.267988510515202,0.794930616443636,0.943157389181276,-5.7336200920778
"208414_s_at",0.0358385695159362,5.64682374272967,0.267858145335725,0.795027755433368,0.94319488756216,-5.73365498934475
"202327_s_at",-0.0303668241484614,5.54769146359356,-0.267832483093529,0.795046877578425,0.94319488756216,-5.73366185686886
"206608_s_at",0.0271861557599533,5.64924938510385,0.267479240488407,0.795310110036044,0.943445425186658,-5.73375632315942
"208957_at",-0.0247173996232299,5.95452727211152,-0.267389115132944,0.79537727485165,0.943445425186658,-5.73378040542488
"204146_at",0.0226345475671802,3.05388719094917,0.267378640722253,0.7953850808938,0.943445425186658,-5.73378320375992
"222114_x_at",-0.0319174111786674,6.50258151472751,-0.26724716489803,0.795483065151207,0.943511424962173,-5.73381831957639
