"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"206712_at",0.119882773340669,4.09369726405255,2.31783007981795,0.0257480273699899,0.117329916949997,-3.98531575405513
"216650_at",0.131839595284421,5.13207898010904,2.31719861775017,0.025785915984571,0.117458738845019,-3.98660342271424
"208661_s_at",-0.579167736253382,6.77757503446436,-2.31718323221828,0.0257868397625918,0.117458738845019,-3.98663479337622
"205954_at",0.162337994309571,5.17930215210259,2.31642633548215,0.0258323220573537,0.117641862334766,-3.98817789040933
"214844_s_at",-0.290461109416632,7.7154797454628,-2.3162006372452,0.0258458983085575,0.117679638743275,-3.98863795131288
"216594_x_at",0.375173227114203,8.37736499749543,2.31584385348371,0.0258673727134227,0.117753353661532,-3.98936514661431
"36030_at",-0.161838280515816,7.51199384216329,-2.31565264139356,0.0258788881412744,0.117781712510625,-3.9897548395982
"206982_at",0.104855447130465,3.44135227653727,2.31545385800915,0.025890864416716,0.117812156789398,-3.99015993726239
"214792_x_at",-0.491356425523921,8.06752751132446,-2.315104978956,0.0259118956666817,0.117879158272823,-3.99087084921819
"212229_s_at",-0.391907773684441,7.57768968140064,-2.3150341195036,0.025916169114507,0.117879158272823,-3.99101522987821
"202356_s_at",-0.146508130909192,6.84197591243657,-2.31489956818907,0.025924285482852,0.117892010900896,-3.99128937760156
"207230_at",0.127084512276298,6.25652975805283,2.31452408228465,0.025946947513572,0.117958069647627,-3.99205436494246
"205131_x_at",0.112948409810939,4.84088247878082,2.31446731649961,0.025950375095914,0.117958069647627,-3.99217000722875
"202924_s_at",0.138508208631036,5.77591085228056,2.31439582167917,0.0259546926124093,0.117958069647627,-3.99231565220972
"221402_at",0.14098315854456,6.53764155813781,2.31380603664003,0.0259903338788767,0.11807472544026,-3.99351699760057
"203526_s_at",-0.331338626706977,6.07897221242484,-2.31379570697923,0.0259909585013003,0.11807472544026,-3.99353803624282
"40359_at",0.103302386163111,8.6122333425477,2.31326164410654,0.0260232710176685,0.118179591767313,-3.99462567702821
"202503_s_at",0.281301655329346,5.45098436674348,2.31323887965785,0.0260246491406994,0.118179591767313,-3.99467203354512
"201516_at",-0.147510467952123,7.70714292546102,-2.31236502876799,0.026077600210248,0.11839591798797,-3.99645124461417
"219235_s_at",0.184378872227544,5.82114772632604,2.31177098078413,0.0261136517880655,0.118535445669884,-3.99766047104985
